price_sold,city_sold,state_sold,zip_code,bds,ba,sqft,broker_name,month_sold,year_sold
"$176,500",Cleveland,tn,37311,3 ,2 ,"1,206 ",CRYE-LEIKE REALTORS- ATHENS,10,2021
"$354,100",Cleveland,tn,37312,4 ,3 ,"2,153 ",,10,2021
"$160,000",Cleveland,tn,37311,2 ,2 ,"1,000 ",RICHARDSON GROUP KW CLEVELAND,10,2021
$1.27M,Brentwood,tn,37027,4 ,4 ,"3,240 ",,11,2021
$1.50M,Brentwood,tn,37027,4 ,5 ,"4,602 ",,11,2021
"$840,000",Brentwood,tn,37027,4 ,3 ,"3,266 ",,10,2021
"$420,000",Brentwood,tn,37027,3 ,3 ,"1,636 ",,10,2021
$1.60M,Brentwood,tn,37027,5 ,6 ,"5,280 ",,10,2021
"$888,000",Brentwood,tn,37027,4 ,4 ,"3,318 ",,10,2021
$1.85M,Brentwood,tn,37027,5 ,7 ,"4,544 ",,10,2021
"$789,000",Brentwood,tn,37027,4 ,3 ,"2,588 ",,10,2021
"$630,000",Brentwood,tn,37027,3 ,2 ,"1,929 ",,10,2021
"$399,500",Gallatin,tn,37066,3 ,2 ,"2,080 ",,11,2021
"$735,000",Gallatin,tn,37066,3 ,3 ,"2,591 ",,11,2021
$3.00M,Gallatin,tn,37066,0,0,0,,11,2021
"$350,647",Gallatin,tn,37066,4 ,4 ,"1,976 ",,10,2021
"$298,976",Gallatin,tn,37066,3 ,3 ,"1,727 ",,10,2021
"$318,955",Gallatin,tn,37066,3 ,3 ,"1,687 ",,10,2021
"$360,890",Gallatin,tn,37066,3 ,3 ,"1,810 ",,10,2021
"$530,000",Gallatin,tn,37066,3 ,3 ,"2,300 ",,10,2021
"$540,000",Gallatin,tn,37066,3 ,3 ,"2,459 ",,10,2021
"$225,000",Germantown,tn,38139,4 ,3 ,"2,359 ",,10,2021
"$605,000",Germantown,tn,38139,4 ,4 ,"4,160 ",,10,2021
$1.20M,Germantown,tn,38139,5 ,5 ,"5,075 ",,10,2021
"$389,000",Germantown,tn,38138,4 ,2.5 ,"2,889 ",,10,2021
"$430,000",Germantown,tn,38138,4 ,3 ,"3,312 ",,10,2021
"$462,000",Germantown,tn,38138,4 ,2.5 ,"3,998 ",,10,2021
"$470,000",Germantown,tn,38139,4 ,2.5 ,"2,822 ",,10,2021
"$470,000",Germantown,tn,38139,4 ,4 ,"3,935 ",,10,2021
"$389,000",Germantown,tn,38138,4 ,2.5 ,"2,600 ",,10,2021
"$367,000",Lebanon,tn,37090,4 ,3 ,"1,743 ",,11,2021
"$325,000",Lebanon,tn,37090,3 ,2 ,"1,579 ",,11,2021
"$775,000",Lebanon,tn,37087,5 ,4 ,"3,307 ",,11,2021
"$462,500",Lebanon,tn,37090,3 ,2 ,"1,720 ",,10,2021
"$365,000",Lebanon,tn,37087,3 ,2 ,"1,512 ",,10,2021
"$470,000",Lebanon,tn,37087,3 ,2 ,"2,150 ",,10,2021
"$335,000",Lebanon,tn,37087,3 ,2 ,"1,445 ",,10,2021
"$827,000",Lebanon,tn,37087,5 ,5 ,"5,138 ",,10,2021
"$105,000",Lebanon,tn,37090,0,0,0,,10,2021
"$394,000",Cookeville,tn,38506,4 ,4 ,"3,650 ",REAL ESTATE PROFESSIONALS OF TN,11,2021
"$551,800",Cookeville,tn,38501,4 ,4 ,"3,579 ",,10,2021
"$28,000",Cookeville,tn,38506,0,0,0,,10,2021
"$114,000",Cookeville,tn,38501,3 ,1 ,984 ,,10,2021
"$322,000",Cookeville,tn,38506,-- ,-- ,"5,328 ",EXIT ROCKY TOP REALTY-CK,10,2021
"$218,000",Cookeville,tn,38501,2 ,2 ,"1,102 ",AMERICAN WAY REAL ESTATE,10,2021
"$31,250",Cookeville,tn,38506,0,0,0,,10,2021
"$95,000",Cookeville,tn,38501,3 ,1 ,"1,226 ",EXIT ROCKY TOP REALTY-CK,10,2021
"$31,250",Cookeville,tn,38506,0,0,0,,10,2021
"$749,900",Maryville,tn,37803,3 ,3 ,"4,651 ","BLEVINS GROUP, REALTY EXECUTIVES",11,2021
"$340,000",Maryville,tn,37801,4 ,2 ,"2,390 ",REALTY EXECUTIVES ASSOCIATES,11,2021
"$187,250",Maryville,tn,37804,3 ,1 ,840 ,REALTY EXECUTIVES ASSOCIATES,10,2021
"$330,000",Maryville,tn,37801,3 ,2 ,"2,062 ",COLDWELL BANKER NELSON REALTORS,10,2021
"$167,000",Maryville,tn,37803,3 ,2 ,"1,249 ",REALTY EXECUTIVES ASSOCIATES,10,2021
"$322,000",Maryville,tn,37803,4 ,3 ,"2,062 ",COLDWELL BANKER NELSON REALTORS,10,2021
"$339,900",Maryville,tn,37801,3 ,3 ,"1,858 ",THE DWIGHT PRICE GROUP REALTY EXECUTIVES ASSOCIATES,10,2021
"$270,400",Maryville,tn,37803,3 ,3 ,"2,083 ","SOUTHLAND REALTORS, INC",10,2021
"$46,900",Maryville,tn,37801,0,0,0,MATLOCK PROPERTIES,10,2021
"$389,900",Morristown,tn,37814,3 ,4 ,"2,580 ",RE/MAX REAL ESTATE TEN MIDTOWN,11,2021
"$349,900",Morristown,tn,37814,3 ,3 ,"3,664 ",CRYE-LEIKE LAKEWAY WEST,11,2021
"$335,000",Morristown,tn,37708,3 ,2 ,"2,128 ",RE/MAX REAL ESTATE TEN WEST,11,2021
"$115,000",Morristown,tn,37708,0,0,0,RE/MAX REAL ESTATE TEN WEST,11,2021
$210,Morristown,tn,37813,2 ,2 ,"1,579 ",WILSON & QUARLES REALTY,10,2021
"$175,000",Morristown,tn,37814,8 ,4 ,"2,808 ",RE/MAX REAL ESTATE TEN WEST,10,2021
"$249,900",Morristown,tn,37814,3 ,3 ,"2,630 ",RE/MAX REAL ESTATE TEN MIDTOWN,10,2021
"$175,000",Morristown,tn,37814,-- ,-- ,"2,688 ",RE/MAX REAL ESTATE TEN WEST,10,2021
"$459,900",Morristown,tn,37814,5 ,4 ,"4,318 ",RE/MAX REAL ESTATE TEN WEST,10,2021
"$451,000",Bristol,tn,37618,4 ,2.5 ,"3,229 ",,10,2021
"$274,900",Bristol,tn,37620,-- ,1.5 ,"2,242 ",,10,2021
"$290,000",Bristol,tn,37620,4 ,2 ,"2,096 ",,10,2021
"$113,500",Bristol,tn,37620,3 ,2 ,"1,376 ",,10,2021
"$119,100",Bristol,tn,37620,3 ,2 ,"1,248 ",,10,2021
$2.00M,Bristol,tn,37620,-- ,2 ,475 ,,10,2021
"$184,900",Bristol,tn,37620,3 ,2 ,"1,484 ",,10,2021
"$415,000",Bristol,tn,37620,3 ,3 ,"2,016 ",,10,2021
"$40,000",Bristol,tn,37620,-- ,1 ,"1,142 ",,10,2021
"$255,000",Shelbyville,tn,37160,3 ,2 ,"1,421 ",,11,2021
"$185,000",Shelbyville,tn,37160,4 ,2 ,"1,429 ",,10,2021
"$204,900",Shelbyville,tn,37160,3 ,2 ,"1,275 ",,10,2021
"$210,900",Shelbyville,tn,37160,4 ,2 ,"1,836 ",,10,2021
"$143,000",Shelbyville,tn,37160,3 ,2 ,"1,512 ",HOME & FARM REALTY OF TENNESSEE,10,2021
"$75,000",Shelbyville,tn,37160,2 ,1 ,"1,314 ",,10,2021
"$163,000",Shelbyville,tn,37160,3 ,1 ,"1,389 ",,10,2021
"$350,000",Shelbyville,tn,37160,0,0,-- ,,10,2021
"$335,000",Shelbyville,tn,37160,3 ,2 ,"2,587 ",,10,2021
$4.25M,Farragut,tn,37934,7 ,12 ,"15,027 ",COLDWELL BANKER WALLACE,11,2021
"$95,000",Farragut,tn,37934,0,0,0,REALTY EXECUTIVE ASSOCIATES,10,2021
"$288,900",Farragut,tn,37934,4 ,2 ,"1,614 ",REALTY EXECUTIVE ASSOCIATES,10,2021
"$610,000",Farragut,tn,37934,4 ,3 ,"3,466 ",REALTY EXECUTIVES ASSOCIATES,10,2021
"$425,000",Farragut,tn,37934,4 ,4 ,"2,700 ","GABLES & GATES, REALTORS",10,2021
"$374,900",Farragut,tn,37934,4 ,3 ,"2,220 ",HONORS REAL ESTATE SERVICES LLC,10,2021
"$825,508",Farragut,tn,37934,4 ,4 ,"3,069 ","SADDLEBROOK REALTY, LLC",10,2021
"$560,000",Farragut,tn,37934,4 ,4 ,"3,202 ",COLDWELL BANKER WALLACE,10,2021
"$839,072",Farragut,tn,37934,4 ,4 ,"3,460 ","SADDLEBROOK REALTY, LLC",10,2021
"$240,000",Tullahoma,tn,37388,3 ,2 ,"1,532 ",,11,2021
"$44,000",Tullahoma,tn,37388,0,0,0,,10,2021
"$325,000",Tullahoma,tn,37388,4 ,3 ,"2,358 ",,10,2021
"$105,000",Tullahoma,tn,37388,0,0,0,,10,2021
"$275,000",Tullahoma,tn,37388,3 ,2 ,"1,792 ",,10,2021
"$190,000",Tullahoma,tn,37388,3 ,2 ,"1,400 ",,10,2021
"$348,000",Tullahoma,tn,37388,3 ,2 ,"2,209 ",,10,2021
"$390,000",Tullahoma,tn,37388,3 ,3 ,"1,993 ",,10,2021
"$345,000",Tullahoma,tn,37388,4 ,3 ,"2,933 ",,10,2021
"$239,900",Springfield,tn,37172,3 ,2 ,"1,092 ",,10,2021
"$440,000",Springfield,tn,37172,3 ,3 ,"2,803 ",,10,2021
"$265,000",Springfield,tn,37172,3 ,2 ,"1,434 ",,10,2021
"$520,509",Springfield,tn,37172,3 ,4 ,"2,591 ",,10,2021
"$252,000",Springfield,tn,37172,3 ,2 ,"1,290 ",,10,2021
"$385,000",Springfield,tn,37172,4 ,4 ,"2,913 ",,10,2021
"$299,900",Springfield,tn,37172,3 ,2 ,"1,370 ",,10,2021
"$210,100",Springfield,tn,37172,3 ,1 ,"1,489 ",,10,2021
"$269,234",Springfield,tn,37172,-- ,1.5 ,"1,236 ",,10,2021
"$210,000",Sevierville,tn,37862,-- ,-- ,"1,672 ",RE/MAX ADVENTURE REALTY,11,2021
"$210,000",Sevierville,tn,37862,4 ,1 ,"1,672 ",,11,2021
"$601,400",Sevierville,tn,37876,2 ,2 ,"2,352 ",YOUR HOME SOLD GUARANTEED REALTY,10,2021
"$299,900",Sevierville,tn,37862,3 ,2 ,"2,464 ",,10,2021
"$831,900",Sevierville,tn,37876,4 ,4 ,"2,432 ",,10,2021
"$30,000",Sevierville,tn,37862,0,0,"6,534 ",,10,2021
"$350,000",Sevierville,tn,37876,3 ,3 ,"2,905 ",BERKSHIRE HATHAWAY HOMESERVICES DEAN-SMITH REALTY,10,2021
"$461,000",Sevierville,tn,37876,3 ,3 ,"2,955 ",MOUNTAIN HOME REALTY,10,2021
"$30,000",Sevierville,tn,37862,0,0,"6,534 ","RE/MAX PREFERRED PROPERTIES, INC",10,2021
"$249,900",Dickson,tn,37055,3 ,2 ,"1,404 ",,11,2021
"$305,000",Dickson,tn,37055,3 ,3 ,"1,931 ",,11,2021
"$186,000",Dickson,tn,37055,2 ,1 ,"1,104 ",,11,2021
"$330,000",Dickson,tn,37055,3 ,3 ,"1,816 ",,10,2021
"$255,000",Dickson,tn,37055,3 ,2 ,"1,225 ",,10,2021
"$220,000",Dickson,tn,37055,3 ,1 ,"1,107 ",,10,2021
"$280,000",Dickson,tn,37029,3 ,2 ,"1,366 ",,10,2021
"$290,000",Dickson,tn,37055,3 ,2 ,"1,283 ",,10,2021
"$52,500",Dickson,tn,37055,0,0,0,,10,2021
